   Time             Iout              I_PV              VP1               P_buck_out        Pmax              V_PV_out          S_irrendation     Vout              V_buck_out        P_PV_out          duty_cycle        V_PV            MPPT_efficiency     D               
 1.232000000E-001  1.596661905E+000  2.518461940E+000  1.352579344E+001  1.747851669E+001  4.396896292E+001  1.352579848E+001  1.200000000E+003  9.579971424E+000  1.024065916E+001  3.153590272E+001  0.000000000E+000  1.251826286E+001  8.740495467E+001  0.000000000E+000 
 1.236000000E-001  1.493651464E+000  2.516554392E+000  1.453279652E+001  1.529597541E+001  4.396896292E+001  1.453280155E+001  1.200000000E+003  8.961908776E+000  9.579971424E+000  3.406419602E+001  0.000000000E+000  1.352579344E+001  8.736935726E+001  0.000000000E+000 
 1.240000000E-001  1.397286869E+000  2.511498044E+000  1.553840675E+001  1.338596815E+001  4.396896292E+001  1.553841177E+001  1.200000000E+003  8.383721211E+000  8.961908776E+000  3.657257289E+001  0.000000000E+000  1.453279652E+001  8.735438868E+001  0.000000000E+000 
 1.244000000E-001  1.307139357E+000  2.498106600E+000  1.654032736E+001  1.171446355E+001  4.396896292E+001  1.654033236E+001  1.200000000E+003  7.842836139E+000  8.383721211E+000  3.902467814E+001  0.000000000E+000  1.553840675E+001  8.735937327E+001  0.000000000E+000 
 1.248000000E-001  1.222807825E+000  2.463215150E+000  1.753259134E+001  1.025167978E+001  4.396896292E+001  1.753259626E+001  1.200000000E+003  7.336846946E+000  7.842836139E+000  4.131950095E+001  0.000000000E+000  1.654032736E+001  8.738283026E+001  0.000000000E+000 
 1.252000000E-001  1.143917046E+000  2.376393368E+000  1.850051260E+001  8.971553848E+000  4.396896292E+001  1.850051736E+001  1.200000000E+003  6.863502282E+000  7.336846946E+000  4.318654454E+001  0.000000000E+000  1.753259134E+001  8.742112599E+001  0.000000000E+000 
 1.256000000E-001  1.070116008E+000  2.182149924E+000  1.941222077E+001  7.851277264E+000  4.396896292E+001  1.941222513E+001  1.200000000E+003  6.420696046E+000  6.863502282E+000  4.396449553E+001  0.000000000E+000  1.850051260E+001  8.746538202E+001  0.000000000E+000 
 1.260000000E-001  2.285001653E+000  2.519275451E+000  1.230733149E+001  6.870889617E+000  4.396896292E+001  1.230733653E+001  1.200000000E+003  1.371000991E+001  6.420696046E+000  4.236037615E+001  1.000000000E+000  1.941222077E+001  8.748098160E+001  1.000000000E-001 
 1.264000000E-001  2.239404981E+000  2.519118892E+000  1.267319486E+001  3.132739531E+001  4.396896292E+001  1.267319990E+001  1.200000000E+003  1.343642989E+001  1.371000991E+001  3.100555809E+001  0.000000000E+000  1.230733149E+001  8.745122008E+001  0.000000000E+000 
 1.268000000E-001  2.115153430E+000  2.518373424E+000  1.357158055E+001  3.008960803E+001  4.396896292E+001  1.357158559E+001  1.200000000E+003  1.269092057E+001  1.343642989E+001  3.192528459E+001  0.000000000E+000  1.267319486E+001  8.739932310E+001  0.000000000E+000 
 1.272000000E-001  1.980892890E+000  2.516416219E+000  1.457839371E+001  2.684324419E+001  4.396896292E+001  1.457839875E+001  1.200000000E+003  1.188535734E+001  1.269092057E+001  3.417830779E+001  0.000000000E+000  1.357158055E+001  8.736564185E+001  0.000000000E+000 
 1.276000000E-001  1.853093339E+000  2.511131164E+000  1.558390305E+001  2.354361985E+001  4.396896292E+001  1.558390807E+001  1.200000000E+003  1.111856003E+001  1.188535734E+001  3.668530638E+001  0.000000000E+000  1.457839371E+001  8.735199222E+001  0.000000000E+000 
 1.280000000E-001  1.733538934E+000  2.497138947E+000  1.658555686E+001  2.060372954E+001  4.396896292E+001  1.658556185E+001  1.200000000E+003  1.040123360E+001  1.111856003E+001  3.913322457E+001  0.000000000E+000  1.558390305E+001  8.735770134E+001  0.000000000E+000 
 1.284000000E-001  1.621697727E+000  2.460728627E+000  1.757713009E+001  1.803094340E+001  4.396896292E+001  1.757713501E+001  1.200000000E+003  9.730186370E+000  1.040123360E+001  4.141643999E+001  0.000000000E+000  1.658555686E+001  8.738127726E+001  0.000000000E+000 
 1.288000000E-001  1.517072096E+000  2.370418777E+000  1.854335923E+001  1.577942114E+001  4.396896292E+001  1.854336397E+001  1.200000000E+003  9.102432583E+000  9.730186370E+000  4.325254713E+001  0.000000000E+000  1.757713009E+001  8.741904137E+001  0.000000000E+000 
 1.292000000E-001  1.419196519E+000  2.169758023E+000  1.945139418E+001  1.380904650E+001  4.396896292E+001  1.945139852E+001  1.200000000E+003  8.515179111E+000  9.102432583E+000  4.395552683E+001  0.000000000E+000  1.854335923E+001  8.746202219E+001  0.000000000E+000 
 1.296000000E-001  2.435395260E+000  2.518530625E+000  1.346276532E+001  1.208471255E+001  4.396896292E+001  1.346277035E+001  1.200000000E+003  1.461237156E+001  8.515179111E+000  4.220481851E+001  1.000000000E+000  1.945139418E+001  8.747659608E+001  1.000000000E-001 
 1.300000000E-001  2.396436201E+000  2.518210653E+000  1.372859323E+001  3.558690042E+001  4.396896292E+001  1.372859827E+001  1.200000000E+003  1.437861720E+001  1.461237156E+001  3.390638677E+001  0.000000000E+000  1.346276532E+001  8.745891310E+001  0.000000000E+000 
 1.304000000E-001  2.247382792E+000  4.185202709E-001  1.388079120E+001  3.445743877E+001  6.749930867E+000  1.388079203E+001  2.000000000E+002  1.348429674E+001  1.437861720E+001  3.457148974E+001  0.000000000E+000  1.372859323E+001  8.742887268E+001  0.000000000E+000 
 1.308000000E-001  2.216849225E+000  4.189704921E-001  1.334261848E+001  3.030437640E+001  6.749930867E+000  1.334261932E+001  2.000000000E+002  1.330109535E+001  1.348429674E+001  5.809392467E+000  1.000000000E+000  1.388079120E+001  8.742655873E+001  1.000000000E-001 
 1.312000000E-001  2.076133480E+000  4.188541176E-001  1.351017218E+001  2.948652289E+001  6.749930867E+000  1.351017302E+001  2.000000000E+002  1.245680088E+001  1.330109535E+001  5.590163453E+000  0.000000000E+000  1.334261848E+001  8.741874775E+001  0.000000000E+000 
 1.316000000E-001  1.944349751E+000  4.187179012E-001  1.367767343E+001  2.586198137E+001  6.749930867E+000  1.367767427E+001  2.000000000E+002  1.166609851E+001  1.245680088E+001  5.658791248E+000  0.000000000E+000  1.351017218E+001  8.740663983E+001  0.000000000E+000 
 1.320000000E-001  1.818907815E+000  4.185583045E-001  1.384512857E+001  2.268297573E+001  6.749930867E+000  1.384512941E+001  2.000000000E+002  1.091344689E+001  1.166609851E+001  5.727086688E+000  0.000000000E+000  1.367767343E+001  8.739802016E+001  0.000000000E+000 
 1.324000000E-001  1.701558915E+000  4.183712008E-001  1.401251434E+001  1.985055385E+001  6.749930867E+000  1.401251518E+001  2.000000000E+002  1.020935349E+001  1.091344689E+001  5.794993565E+000  0.000000000E+000  1.384512857E+001  8.739283431E+001  0.000000000E+000 
 1.328000000E-001  1.591780920E+000  4.181517266E-001  1.417981876E+001  1.737181647E+001  6.749930867E+000  1.417981959E+001  2.000000000E+002  9.550685519E+000  1.020935349E+001  5.862432451E+000  0.000000000E+000  1.401251434E+001  8.739102463E+001  0.000000000E+000 
 1.332000000E-001  1.489085383E+000  4.178941655E-001  1.434702774E+001  1.520259899E+001  6.749930867E+000  1.434702857E+001  2.000000000E+002  8.934512296E+000  9.550685519E+000  5.929315671E+000  0.000000000E+000  1.417981876E+001  8.739252993E+001  0.000000000E+000 
 1.336000000E-001  1.393015371E+000  4.175918260E-001  1.451412470E+001  1.330425166E+001  6.749930867E+000  1.451412554E+001  2.000000000E+002  8.358092223E+000  8.934512296E+000  5.995539208E+000  0.000000000E+000  1.434702774E+001  8.739728469E+001  0.000000000E+000 
 1.340000000E-001  1.303143430E+000  4.172368477E-001  1.468109018E+001  1.164295094E+001  6.749930867E+000  1.468109101E+001  2.000000000E+002  7.818860579E+000  8.358092223E+000  6.060979838E+000  0.000000000E+000  1.451412470E+001  8.740521823E+001  0.000000000E+000 
 1.344000000E-001  1.219069685E+000  4.168200363E-001  1.484790127E+001  1.018909680E+001  6.749930867E+000  1.484790210E+001  2.000000000E+002  7.314418110E+000  7.818860579E+000  6.125491787E+000  0.000000000E+000  1.468109018E+001  8.741625366E+001  0.000000000E+000 
 1.348000000E-001  1.140420058E+000  4.163306322E-001  1.501453109E+001  8.916785383E+000  6.749930867E+000  1.501453192E+001  2.000000000E+002  6.842520350E+000  7.314418110E+000  6.188902718E+000  0.000000000E+000  1.484790127E+001  8.743030673E+001  0.000000000E+000 
 1.352000000E-001  1.066844606E+000  4.157560785E-001  1.518094809E+001  7.803347460E+000  6.749930867E+000  1.518094892E+001  2.000000000E+002  6.401067638E+000  6.842520350E+000  6.251009247E+000  0.000000000E+000  1.501453109E+001  8.744728439E+001  0.000000000E+000 
 1.356000000E-001  9.980159623E-001  4.150817272E-001  1.534711529E+001  6.828944485E+000  6.749930867E+000  1.534711612E+001  2.000000000E+002  5.988095777E+000  6.401067638E+000  6.311571446E+000  0.000000000E+000  1.518094809E+001  8.746708320E+001  0.000000000E+000 
 1.360000000E-001  9.336278817E-001  4.142905361E-001  1.551298936E+001  5.976215175E+000  6.749930867E+000  1.551299019E+001  2.000000000E+002  5.601767291E+000  5.988095777E+000  6.370307096E+000  0.000000000E+000  1.534711529E+001  8.748958745E+001  0.000000000E+000 
 1.364000000E-001  8.733938746E-001  4.133627325E-001  1.567851961E+001  5.229966129E+000  6.749930867E+000  1.567852043E+001  2.000000000E+002  5.240363250E+000  5.601767291E+000  6.426884706E+000  0.000000000E+000  1.551298936E+001  8.751466697E+001  0.000000000E+000 
 1.368000000E-001  8.170459376E-001  4.122754227E-001  1.584364681E+001  4.576901168E+000  6.749930867E+000  1.584364764E+001  2.000000000E+002  4.902275625E+000  5.240363250E+000  6.480915706E+000  0.000000000E+000  1.567851961E+001  8.754217468E+001  0.000000000E+000 
 1.372000000E-001  7.643333548E-001  4.110022047E-001  1.600830189E+001  4.005384384E+000  6.749930867E+000  1.600830271E+001  2.000000000E+002  4.586000129E+000  4.902275625E+000  6.531946186E+000  0.000000000E+000  1.584364681E+001  8.757194368E+001  0.000000000E+000 
 1.376000000E-001  7.150215886E-001  4.095127402E-001  1.617240441E+001  3.505232864E+000  6.749930867E+000  1.617240523E+001  2.000000000E+002  4.290129528E+000  4.586000129E+000  6.579447370E+000  0.000000000E+000  1.600830189E+001  8.760378403E+001  0.000000000E+000 
 1.380000000E-001  6.688912286E-001  4.077723581E-001  1.633586095E+001  3.067535227E+000  6.749930867E+000  1.633586177E+001  2.000000000E+002  4.013347375E+000  4.290129528E+000  6.622805704E+000  0.000000000E+000  1.617240441E+001  8.763747910E+001  0.000000000E+000 
 1.384000000E-001  6.257370262E-001  4.057416128E-001  1.649856325E+001  2.684492860E+000  6.749930867E+000  1.649856406E+001  2.000000000E+002  3.754422156E+000  4.013347375E+000  6.661312542E+000  0.000000000E+000  1.633586095E+001  8.767278148E+001  0.000000000E+000 
 1.388000000E-001  5.853669687E-001  4.033759851E-001  1.666038625E+001  2.349280955E+000  6.749930867E+000  1.666038706E+001  2.000000000E+002  3.512201811E+000  3.754422156E+000  6.694153718E+000  0.000000000E+000  1.649856325E+001  8.770940849E+001  0.000000000E+000 
 1.392000000E-001  5.476014340E-001  4.006255914E-001  1.682118603E+001  2.055926926E+000  6.749930867E+000  1.682118683E+001  2.000000000E+002  3.285608604E+000  3.512201811E+000  6.720399714E+000  0.000000000E+000  1.666038625E+001  8.774703734E+001  0.000000000E+000 
 1.396000000E-001  5.122723885E-001  3.974351124E-001  1.698079763E+001  1.799203983E+000  6.749930867E+000  1.698079842E+001  2.000000000E+002  3.073634331E+000  3.285608604E+000  6.738997661E+000  0.000000000E+000  1.682118603E+001  8.778529996E+001  0.000000000E+000 
 1.400000000E-001  4.792226393E-001  3.937439104E-001  1.713903287E+001  1.574538000E+000  6.749930867E+000  1.713903366E+001  2.000000000E+002  2.875335836E+000  3.073634331E+000  6.748765273E+000  0.000000000E+000  1.698079763E+001  8.782377766E+001  0.000000000E+000 
 1.404000000E-001  1.830272787E+000  2.519680379E+000  9.410068182E+000  1.377926029E+000  4.396896292E+001  9.410073221E+000  1.200000000E+003  1.098163671E+001  2.875335836E+000  6.748389821E+000  1.000000000E+000  1.713903287E+001  8.784291686E+001  1.000000000E-001 
 1.408000000E-001  1.791048831E+000  2.519652410E+000  9.916514705E+000  2.009939081E+001  4.396896292E+001  9.916519744E+000  1.200000000E+003  1.074629298E+001  1.098163671E+001  2.371036416E+001  1.000000000E+000  9.410068182E+000  8.778958716E+001  2.000000000E-001 
 1.412000000E-001  1.653868486E+000  2.519551186E+000  1.105845388E+001  1.924713546E+001  4.396896292E+001  1.105845892E+001  1.200000000E+003  9.923210914E+000  1.074629298E+001  2.498617018E+001  1.000000000E+000  9.916514705E+000  8.774098002E+001  1.000000000E-001 
 1.416000000E-001  1.548888269E+000  2.519353716E+000  1.206621906E+001  1.641168581E+001  4.396896292E+001  1.206622410E+001  1.200000000E+003  9.293329614E+000  9.923210914E+000  2.786234062E+001  0.000000000E+000  1.105845388E+001  8.770277817E+001  0.000000000E+000 
 1.420000000E-001  1.450571741E+000  2.518874474E+000  1.307382749E+001  1.439432922E+001  4.396896292E+001  1.307383253E+001  1.200000000E+003  8.703430442E+000  9.293329614E+000  3.039907386E+001  0.000000000E+000  1.206621906E+001  8.764476190E+001  0.000000000E+000 
 1.424000000E-001  1.356986475E+000  2.517638535E+000  1.408112989E+001  1.262495023E+001  4.396896292E+001  1.408113492E+001  1.200000000E+003  8.141918855E+000  8.703430442E+000  3.293133032E+001  0.000000000E+000  1.307382749E+001  8.760504851E+001  0.000000000E+000 
 1.428000000E-001  1.269438982E+000  2.514375504E+000  1.508753243E+001  1.104847378E+001  4.396896292E+001  1.508753745E+001  1.200000000E+003  7.616633892E+000  8.141918855E+000  3.545119522E+001  0.000000000E+000  1.408112989E+001  8.758337995E+001  0.000000000E+000 
 1.432000000E-001  1.187539725E+000  2.505716470E+000  1.609155049E+001  9.668851970E+000  4.396896292E+001  1.609155550E+001  1.200000000E+003  7.125238348E+000  7.616633892E+000  3.793572195E+001  0.000000000E+000  1.508753243E+001  8.757933980E+001  0.000000000E+000 
 1.436000000E-001  1.110924302E+000  2.482933134E+000  1.708928003E+001  8.461503584E+000  4.396896292E+001  1.708928499E+001  1.200000000E+003  6.665545808E+000  7.125238348E+000  4.032086310E+001  0.000000000E+000  1.609155049E+001  8.759206718E+001  0.000000000E+000 
 1.440000000E-001  1.039251819E+000  2.424753760E+000  1.807081696E+001  7.404916818E+000  4.396896292E+001  1.807082181E+001  1.200000000E+003  6.235510915E+000  6.665545808E+000  4.243153955E+001  0.000000000E+000  1.708928003E+001  8.761948663E+001  0.000000000E+000 
 1.444000000E-001  9.722033782E-001  2.286857324E+000  1.901313868E+001  6.480266065E+000  4.396896292E+001  1.901314325E+001  1.200000000E+003  5.833220269E+000  6.235510915E+000  4.381728136E+001  0.000000000E+000  1.807081696E+001  8.765640547E+001  0.000000000E+000 
 1.448000000E-001  2.207639323E+000  2.519418754E+000  1.181778735E+001  5.671076451E+000  4.396896292E+001  1.181779239E+001  1.200000000E+003  1.324583594E+001  5.833220269E+000  4.348033550E+001  1.000000000E+000  1.901313868E+001  8.767360653E+001  1.000000000E-001 
 1.452000000E-001  2.163278811E+000  2.519310177E+000  1.220667236E+001  2.924202827E+001  4.396896292E+001  1.220667740E+001  1.200000000E+003  1.297967287E+001  1.324583594E+001  2.977395508E+001  0.000000000E+000  1.181778735E+001  8.764309007E+001  0.000000000E+000 
 1.456000000E-001  2.044640405E+000  2.518832316E+000  1.310049496E+001  2.807865129E+001  4.396896292E+001  1.310050000E+001  1.200000000E+003  1.226784243E+001  1.297967287E+001  3.075239391E+001  0.000000000E+000  1.220667236E+001  8.758912071E+001  0.000000000E+000 
 1.460000000E-001  1.914855719E+000  2.517587047E+000  1.410768640E+001  2.508332630E+001  4.396896292E+001  1.410769143E+001  1.200000000E+003  1.148913432E+001  1.226784243E+001  3.299795006E+001  0.000000000E+000  1.310049496E+001  8.755100265E+001  0.000000000E+000 
 1.464000000E-001  1.791316631E+000  2.514238965E+000  1.511405146E+001  2.200003455E+001  4.396896292E+001  1.511405649E+001  1.200000000E+003  1.074789979E+001  1.148913432E+001  3.551732854E+001  0.000000000E+000  1.410768640E+001  8.753047895E+001  0.000000000E+000 
 1.468000000E-001  1.675747821E+000  2.505354608E+000  1.611796997E+001  1.925289164E+001  4.396896292E+001  1.611797498E+001  1.200000000E+003  1.005448692E+001  1.074789979E+001  3.800033706E+001  0.000000000E+000  1.511405146E+001  8.752714024E+001  0.000000000E+000 
 1.472000000E-001  1.567635074E+000  2.481988929E+000  1.711543840E+001  1.684878454E+001  4.396896292E+001  1.711544336E+001  1.200000000E+003  9.405810445E+000  1.005448692E+001  4.038123033E+001  0.000000000E+000  1.611796997E+001  8.754013171E+001  0.000000000E+000 
 1.476000000E-001  1.466497356E+000  2.422397099E+000  1.809631526E+001  1.474487836E+001  4.396896292E+001  1.809632011E+001  1.200000000E+003  8.798984137E+000  9.405810445E+000  4.248032862E+001  0.000000000E+000  1.711543840E+001  8.756738162E+001  0.000000000E+000 
 1.480000000E-001  1.371884665E+000  2.281561699E+000  1.903710662E+001  1.290368698E+001  4.396896292E+001  1.903711119E+001  1.200000000E+003  8.231307984E+000  8.798984137E+000  4.383646160E+001  0.000000000E+000  1.809631526E+001  8.760370278E+001  0.000000000E+000 
 1.484000000E-001  2.377979339E+000  2.518830730E+000  1.313200713E+001  1.129240519E+001  4.396896292E+001  1.313201217E+001  1.200000000E+003  1.426787604E+001  8.231307984E+000  4.343433332E+001  1.000000000E+000  1.903710662E+001  8.762041484E+001  1.000000000E-001 
 1.488000000E-001  2.341391420E+000  2.518588914E+000  1.340613607E+001  3.392871446E+001  4.396896292E+001  1.340614111E+001  1.200000000E+003  1.404834852E+001  1.426787604E+001  3.307730307E+001  0.000000000E+000  1.313200713E+001  8.760191983E+001  0.000000000E+000 
